video_file,label,frame_num,vehicle_id,class_name,centroid_x,centroid_y,bbox_width,bbox_height,speed_px_per_frame,avg_speed_5f,speed_drop_percent,direction_degrees,iou_with_nearest,trajectory_deviation_px,optical_flow_ratio,total_factor_score
sampleB.mp4,accident,574,82,truck,294,176,120,109,3.606,2.098,0.0,-56.31,0.0,2.0,0.8416,0
sampleB.mp4,accident,575,55,person,404,144,18,53,0.0,0.2,0.0,0.0,0.0,0.0,0.5836,0
sampleB.mp4,accident,575,82,truck,294,175,117,107,1.0,2.098,33.144,-90.0,0.0024,2.828,0.5836,0
sampleB.mp4,accident,575,99,car,189,264,112,81,5.099,4.604,0.0,-11.31,0.0024,4.472,0.5836,0
sampleB.mp4,accident,576,55,person,404,144,18,53,0.0,0.2,0.0,0.0,0.0,0.0,0.7619,0
sampleB.mp4,accident,576,82,truck,295,173,114,103,2.236,2.263,0.0,-63.43,0.0011,1.414,0.7619,0
sampleB.mp4,accident,576,99,car,192,260,106,76,5.0,4.756,0.0,-53.13,0.0011,3.606,0.7619,0
sampleB.mp4,accident,577,82,truck,296,172,114,104,1.414,2.098,32.605,-45.0,0.0016,1.0,0.5618,0
sampleB.mp4,accident,577,99,car,193,260,110,79,1.0,4.107,75.196,0.0,0.0016,4.472,0.5618,2
sampleB.mp4,accident,578,55,person,404,143,18,54,1.0,0.4,0.0,-90.0,0.0,1.0,1.0113,0
sampleB.mp4,accident,578,82,truck,296,170,113,103,2.0,2.051,4.688,-90.0,0.0018,1.414,1.0113,0
sampleB.mp4,accident,578,99,car,195,258,110,80,2.828,3.952,38.568,-45.0,0.0018,2.236,1.0113,0
sampleB.mp4,accident,579,55,person,404,143,18,53,0.0,0.2,0.0,0.0,0.0,1.0,0.8782,0
sampleB.mp4,accident,579,82,truck,298,168,112,102,2.828,1.896,0.0,-45.0,0.0017,2.0,0.8782,0
sampleB.mp4,accident,579,99,car,198,256,108,79,3.606,3.507,24.184,-33.69,0.0017,1.0,0.8782,0
sampleB.mp4,accident,580,55,person,404,143,19,54,0.0,0.2,0.0,0.0,0.0,0.0,0.7543,0
sampleB.mp4,accident,580,82,truck,298,168,111,103,0.0,1.696,100.0,0.0,0.003,2.828,0.7543,2
sampleB.mp4,accident,580,99,car,200,254,107,78,2.828,3.052,31.133,-45.0,0.003,1.0,0.7543,0
sampleB.mp4,accident,581,55,person,404,144,19,55,1.0,0.4,0.0,90.0,0.0,1.0,1.0949,0
sampleB.mp4,accident,581,82,truck,299,167,110,102,1.414,1.531,31.053,-45.0,0.0034,1.414,1.0949,0
sampleB.mp4,accident,581,99,car,203,251,105,77,4.243,2.901,0.0,-45.0,0.0034,1.414,1.0949,0
sampleB.mp4,accident,582,55,person,404,144,19,54,0.0,0.4,0.0,0.0,0.0,1.0,1.0963,0
sampleB.mp4,accident,582,82,truck,300,167,110,103,1.0,1.449,47.25,0.0,0.0051,1.0,1.0963,0
sampleB.mp4,accident,582,99,car,205,248,104,76,3.606,3.422,0.0,-56.31,0.0051,1.0,1.0963,0
sampleB.mp4,accident,583,55,person,403,144,19,54,1.0,0.4,0.0,180.0,0.0,1.0,0.7321,0
sampleB.mp4,accident,583,82,truck,301,167,111,104,1.0,1.249,41.029,0.0,0.0067,0.0,0.7321,0
sampleB.mp4,accident,583,99,car,206,247,103,76,1.414,3.139,53.67,-45.0,0.0067,2.236,0.7321,0
sampleB.mp4,accident,584,55,person,403,144,19,54,0.0,0.4,0.0,0.0,0.0,1.0,1.1151,0
sampleB.mp4,accident,584,82,truck,302,166,110,105,1.414,0.966,7.65,-45.0,0.0073,1.0,1.1151,0
sampleB.mp4,accident,584,99,car,208,245,101,74,2.828,2.984,2.502,-45.0,0.0073,1.414,1.1151,0
sampleB.mp4,accident,585,55,person,403,144,19,54,0.0,0.4,0.0,0.0,0.0,0.0,0.824,0
sampleB.mp4,accident,585,82,truck,303,167,109,104,1.414,1.249,2.369,45.0,0.0084,2.0,0.824,0
sampleB.mp4,accident,585,99,car,209,245,103,76,1.0,2.618,70.778,0.0,0.0084,2.236,0.824,2
sampleB.mp4,accident,586,55,person,403,144,19,55,0.0,0.2,0.0,0.0,0.0,0.0,1.1666,0
sampleB.mp4,accident,586,82,truck,303,165,107,103,2.0,1.366,0.0,-90.0,0.0077,3.162,1.1666,0
sampleB.mp4,accident,586,99,car,211,243,101,75,2.828,2.335,9.902,-45.0,0.0077,2.236,1.1666,0
sampleB.mp4,accident,587,55,person,403,144,19,55,0.0,0.2,0.0,0.0,0.0,0.0,1.1701,0
sampleB.mp4,accident,587,82,truck,304,163,106,102,2.236,1.613,0.0,-63.43,0.0077,1.0,1.1701,0
sampleB.mp4,accident,587,99,car,213,240,100,74,3.606,2.335,0.0,-56.31,0.0077,1.0,1.1701,0
sampleB.mp4,accident,588,55,person,403,144,19,55,0.0,0.0,0.0,0.0,0.0,0.0,0.7585,0
sampleB.mp4,accident,588,82,truck,305,161,102,99,2.236,1.86,0.0,-63.43,0.0054,0.0,0.7585,0
sampleB.mp4,accident,588,99,car,215,239,98,73,2.236,2.5,14.594,-26.57,0.0054,2.0,0.7585,0
sampleB.mp4,accident,589,82,truck,306,161,102,99,1.0,1.777,26.777,0.0,0.0066,2.0,1.2024,0
sampleB.mp4,accident,589,99,car,217,236,96,72,3.606,2.655,0.0,-56.31,0.0066,2.0,1.2024,0
sampleB.mp4,accident,590,82,truck,307,160,100,98,1.414,1.777,12.319,-45.0,0.0065,1.0,0.9572,0
sampleB.mp4,accident,590,99,car,219,234,94,71,2.828,3.021,0.0,-45.0,0.0065,1.0,0.9572,0
sampleB.mp4,accident,591,82,truck,308,160,101,100,1.0,1.577,46.24,0.0,0.0,1.0,0.8721,0
sampleB.mp4,accident,592,82,truck,309,156,100,99,4.123,1.955,0.0,-75.96,0.0,4.0,0.8746,0
sampleB.mp4,accident,593,82,truck,310,156,99,98,1.0,1.707,43.734,0.0,0.0071,4.0,0.5459,0
sampleB.mp4,accident,593,99,car,224,229,93,71,7.071,3.869,0.0,-45.0,0.0071,4.243,0.5459,0
sampleB.mp4,accident,594,82,truck,311,152,91,91,4.123,2.332,0.0,-75.96,0.0022,4.0,0.917,0
sampleB.mp4,accident,594,99,car,226,228,92,69,2.236,3.595,15.783,-26.57,0.0022,5.0,0.917,0
sampleB.mp4,accident,595,82,truck,312,152,91,90,1.0,2.249,48.841,0.0,0.003,4.0,0.7798,0
sampleB.mp4,accident,595,99,car,227,226,91,69,2.236,3.595,25.978,-63.43,0.003,1.414,0.7798,0
sampleB.mp4,accident,596,82,truck,314,151,89,88,2.236,2.496,0.0,-26.57,0.0032,1.414,0.9906,0
sampleB.mp4,accident,596,99,car,230,223,90,69,4.243,3.723,0.0,-45.0,0.0032,2.236,0.9906,0
sampleB.mp4,accident,597,55,person,403,144,19,55,0.0,0.0,0.0,0.0,0.0,0.0,1.3515,0
sampleB.mp4,accident,597,82,truck,315,152,91,91,1.414,1.955,39.358,45.0,0.0065,2.236,1.3515,0
sampleB.mp4,accident,597,99,car,232,221,89,68,2.828,3.723,21.333,-45.0,0.0065,1.414,1.3515,0
sampleB.mp4,accident,598,82,truck,316,146,85,84,6.083,2.971,0.0,-80.54,0.0013,7.0,0.8071,0
sampleB.mp4,accident,598,99,car,234,220,88,68,2.236,2.756,37.808,-26.57,0.0013,1.0,0.8071,0
sampleB.mp4,accident,599,55,person,403,145,20,57,1.0,0.2,0.0,90.0,0.0,1.0,0.6933,0
sampleB.mp4,accident,599,82,truck,316,144,83,81,2.0,2.547,19.886,-90.0,0.001,4.123,0.6933,0
sampleB.mp4,accident,599,99,car,235,218,90,71,2.236,2.756,39.937,-63.43,0.001,1.414,0.6933,0
sampleB.mp4,accident,600,55,person,403,145,20,57,0.0,0.2,0.0,0.0,0.0,1.0,1.3348,0
sampleB.mp4,accident,600,82,truck,317,146,86,85,2.236,2.794,0.0,63.43,0.0043,4.123,1.3348,0
sampleB.mp4,accident,600,99,car,236,217,89,70,1.414,2.591,62.013,-45.0,0.0043,1.0,1.3348,0
sampleB.mp4,accident,601,55,person,403,145,19,57,0.0,0.2,0.0,0.0,0.0,0.0,0.9249,0
sampleB.mp4,accident,601,82,truck,317,142,81,78,4.0,3.147,0.0,-90.0,0.0002,6.083,0.9249,0
sampleB.mp4,accident,601,99,car,238,214,85,67,3.606,2.464,0.0,-56.31,0.0002,2.236,0.9249,0
sampleB.mp4,accident,602,55,person,403,145,20,57,0.0,0.2,0.0,0.0,0.0,0.0,1.2943,0
sampleB.mp4,accident,602,82,truck,318,140,79,76,2.236,3.311,12.194,-63.43,0.0,2.236,1.2943,0
sampleB.mp4,accident,603,55,person,403,145,20,57,0.0,0.2,0.0,0.0,0.0,0.0,1.2013,0
sampleB.mp4,accident,603,82,truck,319,138,77,73,2.236,2.542,19.964,-63.43,0.0,0.0,1.2013,0
sampleB.mp4,accident,603,99,car,242,210,81,64,5.657,3.03,0.0,-45.0,0.0,2.236,1.2013,0
sampleB.mp4,accident,604,55,person,403,145,20,57,0.0,0.0,0.0,0.0,0.0,0.0,0.4185,0
sampleB.mp4,accident,604,82,truck,319,139,80,76,1.0,2.342,68.22,90.0,0.0003,3.162,0.4185,0
sampleB.mp4,accident,604,99,car,242,209,81,64,1.0,2.783,61.412,-90.0,0.0003,5.0,0.4185,0
sampleB.mp4,accident,605,55,person,403,145,20,57,0.0,0.0,0.0,0.0,0.0,0.0,1.1186,0
sampleB.mp4,accident,605,82,truck,320,136,75,70,3.162,2.527,4.491,-71.57,0.0,4.123,1.1186,0
sampleB.mp4,accident,605,99,car,245,208,80,63,3.162,2.968,0.0,-18.43,0.0,3.0,1.1186,0
sampleB.mp4,accident,606,55,person,403,145,20,57,0.0,0.0,0.0,0.0,0.0,0.0,0.7691,0
sampleB.mp4,accident,606,82,truck,320,135,72,66,1.0,1.927,60.655,-90.0,0.0,2.236,0.7691,0
sampleB.mp4,accident,606,99,car,247,208,80,63,2.0,3.085,33.988,0.0,0.0,1.414,0.7691,0
sampleB.mp4,accident,607,55,person,403,145,20,58,0.0,0.0,0.0,0.0,0.0,0.0,1.3461,0
sampleB.mp4,accident,607,82,truck,321,134,72,65,1.414,1.763,39.606,-45.0,0.0,1.0,1.3461,0
sampleB.mp4,accident,607,99,car,248,206,78,62,2.236,2.811,19.639,-63.43,0.0,2.236,1.3461,0
sampleB.mp4,accident,608,55,person,403,145,20,58,0.0,0.0,0.0,0.0,0.0,0.0,1.4523,0
sampleB.mp4,accident,608,82,truck,322,133,72,65,1.414,1.598,44.033,-45.0,0.0,0.0,1.4523,0
sampleB.mp4,accident,608,99,car,250,204,77,60,2.828,2.245,4.696,-45.0,0.0,1.0,1.4523,0
sampleB.mp4,accident,609,55,person,403,145,20,57,0.0,0.0,0.0,0.0,0.0,0.0,1.3834,0
sampleB.mp4,accident,609,82,truck,323,132,72,64,1.414,1.681,26.606,-45.0,0.0,0.0,1.3834,0
sampleB.mp4,accident,609,99,car,251,202,73,57,2.236,2.493,27.517,-63.43,0.0,1.0,1.3834,0
sampleB.mp4,accident,610,55,person,403,145,19,57,0.0,0.0,0.0,0.0,0.0,0.0,1.2968,0
sampleB.mp4,accident,610,82,truck,323,132,71,62,0.0,1.049,100.0,0.0,0.0,1.414,1.2968,2
sampleB.mp4,accident,610,99,car,253,200,72,56,2.828,2.426,0.0,-45.0,0.0,1.0,1.2968,0
sampleB.mp4,accident,611,55,person,403,145,20,57,0.0,0.0,0.0,0.0,0.0,0.0,0.8199,0
sampleB.mp4,accident,611,82,truck,324,132,72,63,1.0,1.049,37.427,0.0,0.0,1.0,0.8199,0
sampleB.mp4,accident,611,99,car,254,199,73,56,1.414,2.309,37.016,-45.0,0.0,1.414,0.8199,0
sampleB.mp4,accident,611,106,car,261,308,120,56,0.0,0.0,0.0,0.0,0.0,0.0,0.8199,0
sampleB.mp4,accident,612,55,person,403,145,20,57,0.0,0.0,0.0,0.0,0.0,0.0,0.7336,0
sampleB.mp4,accident,612,82,truck,324,135,70,60,3.0,1.366,0.0,90.0,0.0,3.162,0.7336,0
sampleB.mp4,accident,612,99,car,255,198,72,55,1.414,2.144,43.263,-45.0,0.0,0.0,0.7336,0
sampleB.mp4,accident,612,106,car,262,307,121,57,1.414,0.707,0.0,-45.0,0.0,0.0,0.7336,0
sampleB.mp4,accident,613,55,person,403,145,19,57,0.0,0.0,0.0,0.0,0.0,0.0,1.2177,0
sampleB.mp4,accident,613,82,truck,325,135,72,61,1.0,1.283,4.628,0.0,0.0,3.162,1.2177,0
sampleB.mp4,accident,613,99,car,257,197,72,55,2.236,2.026,7.821,-26.57,0.0,1.0,1.2177,0
sampleB.mp4,accident,613,106,car,264,306,127,60,2.236,1.217,0.0,-26.57,0.0,1.0,1.2177,0
sampleB.mp4,accident,614,55,person,403,145,19,57,0.0,0.0,0.0,0.0,0.0,0.0,1.1481,0
sampleB.mp4,accident,614,82,truck,326,134,74,63,1.414,1.283,0.0,-45.0,0.0,1.0,1.1481,0
sampleB.mp4,accident,614,99,car,259,195,71,54,2.828,2.144,0.0,-45.0,0.0,1.0,1.1481,0
sampleB.mp4,accident,614,106,car,266,304,136,65,2.828,1.62,0.0,-45.0,0.0,1.0,1.1481,0
sampleB.mp4,accident,615,55,person,403,145,19,57,0.0,0.0,0.0,0.0,0.0,0.0,1.073,0
sampleB.mp4,accident,615,82,truck,327,133,75,64,1.414,1.566,0.0,-45.0,0.0,0.0,1.073,0
sampleB.mp4,accident,615,99,car,261,194,72,54,2.236,2.026,0.0,-26.57,0.0,1.0,1.073,0
sampleB.mp4,accident,615,106,car,268,302,143,69,2.828,1.861,0.0,-45.0,0.0,0.0,1.073,0
sampleB.mp4,accident,616,55,person,403,145,19,57,0.0,0.0,0.0,0.0,0.0,0.0,1.1229,0
sampleB.mp4,accident,616,82,truck,328,132,76,64,1.414,1.649,0.0,-45.0,0.0,0.0,1.1229,0
sampleB.mp4,accident,616,99,car,262,192,72,54,2.236,2.19,0.0,-63.43,0.0,1.414,1.1229,0
sampleB.mp4,accident,616,106,car,270,300,149,73,2.828,2.427,0.0,-45.0,0.0,0.0,1.1229,0
sampleB.mp4,accident,617,55,person,403,145,19,57,0.0,0.0,0.0,0.0,0.0,0.0,0.2061,0
sampleB.mp4,accident,617,82,truck,328,132,75,64,0.0,1.049,100.0,0.0,0.0,1.414,0.2061,2
sampleB.mp4,accident,617,99,car,262,192,73,54,0.0,1.907,100.0,0.0,0.0,2.236,0.2061,2
sampleB.mp4,accident,617,106,car,270,299,150,74,1.0,2.344,38.259,-90.0,0.0,2.236,0.2061,0
sampleB.mp4,accident,618,55,person,403,145,19,57,0.0,0.0,0.0,0.0,0.0,0.0,1.3046,0
sampleB.mp4,accident,618,82,truck,329,132,77,66,1.0,1.049,36.13,0.0,0.0034,1.0,1.3046,0
sampleB.mp4,accident,618,99,car,263,190,74,56,2.236,1.907,0.0,-63.43,0.0034,2.236,1.3046,0
sampleB.mp4,accident,618,106,car,273,297,155,79,3.606,2.618,0.0,-33.69,0.0,3.162,1.3046,0
sampleB.mp4,accident,619,82,truck,329,132,78,67,0.0,0.766,100.0,0.0,0.0053,1.0,0.8804,2
sampleB.mp4,accident,619,99,car,265,189,72,54,2.236,1.789,0.0,-26.57,0.0053,1.414,0.8804,0
sampleB.mp4,accident,619,106,car,274,296,156,81,1.414,2.335,41.733,-45.0,0.0,2.236,0.8804,0
sampleB.mp4,accident,620,82,truck,330,132,77,66,1.0,0.683,4.628,0.0,0.0059,1.0,1.5332,0
sampleB.mp4,accident,620,99,car,266,188,71,54,1.414,1.624,25.854,-45.0,0.0059,1.0,1.5332,0
sampleB.mp4,accident,620,106,car,276,294,156,84,2.828,2.335,0.0,-45.0,0.0,1.414,1.5332,0
sampleB.mp4,accident,620,107,person,149,267,30,60,0.0,0.0,0.0,0.0,0.0,0.0,1.5332,0
sampleB.mp4,accident,621,82,truck,330,131,75,65,1.0,0.6,4.628,-90.0,0.0,1.414,1.7342,0
sampleB.mp4,accident,621,106,car,279,292,157,86,3.606,2.491,0.0,-33.69,0.0,1.0,1.7342,0
sampleB.mp4,accident,622,82,truck,331,129,73,63,2.236,1.047,0.0,-63.43,0.0,1.414,1.446,0
sampleB.mp4,accident,622,106,car,281,290,157,90,2.828,2.856,0.0,-45.0,0.0,1.0,1.446,0
sampleB.mp4,accident,623,82,truck,331,129,70,61,0.0,0.847,0.0,0.0,0.0013,2.236,0.9134,0
sampleB.mp4,accident,623,99,car,269,184,69,53,5.0,2.177,0.0,-53.13,0.0013,3.606,0.9134,0
sampleB.mp4,accident,623,106,car,282,289,158,93,1.414,2.418,39.443,-45.0,0.0,1.414,0.9134,0
sampleB.mp4,accident,624,82,truck,331,127,69,60,2.0,1.247,0.0,-90.0,0.0,2.0,1.2414,0
sampleB.mp4,accident,624,106,car,284,288,156,95,2.236,2.583,10.225,-26.57,0.0,1.0,1.2414,0
sampleB.mp4,accident,625,106,car,286,286,151,95,2.828,2.583,0.98,-45.0,0.0,1.0,1.0949,0
sampleB.mp4,accident,626,106,car,288,282,143,93,4.472,2.756,0.0,-63.43,0.0,2.0,1.4306,0
sampleB.mp4,accident,626,108,person,321,189,22,42,0.0,0.0,0.0,0.0,0.0,0.0,1.4306,0
sampleB.mp4,accident,627,55,person,404,145,19,55,1.0,0.2,0.0,0.0,0.0,1.0,1.4613,0
sampleB.mp4,accident,627,106,car,290,278,135,91,4.472,3.085,0.0,-63.43,0.0,0.0,1.4613,0
sampleB.mp4,accident,628,55,person,404,144,18,53,1.0,0.4,0.0,-90.0,0.0,1.414,1.2903,0
sampleB.mp4,accident,628,106,car,292,275,129,89,3.606,3.523,0.0,-56.31,0.0,1.0,1.2903,0
sampleB.mp4,accident,629,55,person,405,143,19,55,1.414,0.683,0.0,-45.0,0.0,1.0,1.2251,0
sampleB.mp4,accident,629,82,truck,335,121,66,56,7.211,2.489,0.0,-56.31,0.0,5.657,1.2251,0
sampleB.mp4,accident,629,106,car,294,272,126,90,3.606,3.797,0.0,-56.31,0.0,0.0,1.2251,0
sampleB.mp4,accident,630,82,truck,336,120,65,55,1.414,2.572,0.0,-45.0,0.0,5.831,1.166,0
sampleB.mp4,accident,630,106,car,297,268,120,88,5.0,4.231,0.0,-53.13,0.0,1.414,1.166,0
sampleB.mp4,accident,631,99,car,281,174,64,50,15.62,5.301,0.0,-39.81,0.0,10.817,0.6968,0
sampleB.mp4,accident,631,106,car,299,265,114,85,3.606,4.058,0.0,-56.31,0.0,1.414,0.6968,0
sampleB.mp4,accident,632,55,person,405,142,17,50,1.0,0.883,0.0,-90.0,0.0,1.0,0.8487,0
sampleB.mp4,accident,632,106,car,300,262,109,83,3.162,3.796,16.711,-71.57,0.0,1.0,0.8487,0
sampleB.mp4,accident,633,55,person,405,141,17,50,1.0,1.083,0.0,-90.0,0.0,0.0,0.7523,0
sampleB.mp4,accident,633,99,car,284,171,65,51,4.243,5.703,0.0,-45.0,0.0,11.402,0.7523,0
sampleB.mp4,accident,633,106,car,302,260,106,82,2.828,3.64,33.151,-45.0,0.0,1.414,0.7523,0
sampleB.mp4,accident,633,110,person,190,222,27,44,0.0,0.0,0.0,0.0,0.0,0.0,0.7523,0
sampleB.mp4,accident,634,99,car,285,171,65,52,1.0,5.455,54.071,0.0,0.0,3.606,0.3948,0
sampleB.mp4,accident,634,106,car,303,258,104,82,2.236,3.366,44.894,-63.43,0.0,1.0,0.3948,0
sampleB.mp4,accident,635,55,person,406,141,18,50,1.0,1.083,0.0,0.0,0.0,1.414,0.7991,0
sampleB.mp4,accident,635,99,car,286,170,62,50,1.414,5.455,73.324,-45.0,0.0,1.0,0.7991,2
sampleB.mp4,accident,635,106,car,304,255,100,81,3.162,2.999,16.69,-71.57,0.0,1.0,0.7991,0
sampleB.mp4,accident,635,110,person,193,215,21,34,7.616,3.808,0.0,-66.8,0.0,0.0,0.7991,0
sampleB.mp4,accident,636,99,car,286,168,59,48,2.0,4.855,64.929,-90.0,0.0,1.414,0.7,0
sampleB.mp4,accident,636,106,car,305,253,96,79,2.236,2.725,38.576,-63.43,0.0,1.0,0.7,0
sampleB.mp4,accident,636,110,person,196,215,24,39,3.0,3.539,0.0,0.0,0.0,7.0,0.7,0
sampleB.mp4,accident,637,55,person,405,142,19,52,1.414,1.166,0.0,135.0,0.0,2.236,1.0057,0
sampleB.mp4,accident,637,99,car,288,167,58,47,2.236,2.179,59.012,-26.57,0.0,2.236,1.0057,0
sampleB.mp4,accident,637,106,car,306,249,93,77,4.123,2.917,0.0,-75.96,0.0,2.0,1.0057,0
sampleB.mp4,accident,637,110,person,199,212,24,40,4.243,3.715,0.0,-45.0,0.0,3.0,1.0057,0
sampleB.mp4,accident,638,55,person,405,142,18,51,0.0,0.883,100.0,0.0,0.0,1.414,1.0396,2
sampleB.mp4,accident,638,82,truck,341,114,59,49,7.81,3.687,0.0,-50.19,0.0,6.403,1.0396,0
sampleB.mp4,accident,638,99,car,288,165,55,45,2.0,1.73,63.34,-90.0,0.0,2.236,1.0396,0
sampleB.mp4,accident,638,106,car,307,247,91,77,2.236,2.799,25.438,-63.43,0.0,2.0,1.0396,0
sampleB.mp4,accident,638,110,person,201,209,24,40,3.606,3.693,0.0,-56.31,0.0,1.0,1.0396,0
sampleB.mp4,accident,639,55,person,405,142,18,51,0.0,0.683,100.0,0.0,0.0,0.0,0.9463,2
sampleB.mp4,accident,639,82,truck,342,113,57,46,1.414,3.97,43.191,-45.0,0.0,6.403,0.9463,0
sampleB.mp4,accident,639,99,car,289,163,53,43,2.236,1.977,53.947,-63.43,0.0,1.0,0.9463,0
sampleB.mp4,accident,639,106,car,309,244,90,77,3.606,3.073,0.0,-56.31,0.0,1.414,0.9463,0
sampleB.mp4,accident,639,110,person,203,207,24,40,2.828,4.258,20.069,-45.0,0.0,1.0,0.9463,0
sampleB.mp4,accident,640,55,person,405,142,18,50,0.0,0.483,100.0,0.0,0.0,0.0,0.6961,2
sampleB.mp4,accident,640,82,truck,342,112,57,45,1.0,3.77,61.124,-90.0,0.0,1.0,0.6961,0
sampleB.mp4,accident,640,99,car,290,162,53,43,1.414,1.977,35.086,-45.0,0.0,1.0,0.6961,0
sampleB.mp4,accident,640,106,car,309,242,89,77,2.0,2.84,31.441,-90.0,0.0,2.236,0.6961,0
sampleB.mp4,accident,640,110,person,205,206,24,40,2.236,3.183,39.803,-26.57,0.0,1.0,0.6961,0
sampleB.mp4,accident,641,55,person,405,142,18,50,0.0,0.283,0.0,0.0,0.0,0.0,0.7912,0
sampleB.mp4,accident,641,82,truck,342,112,58,45,0.0,2.328,100.0,0.0,0.0,1.0,0.7912,2
sampleB.mp4,accident,641,99,car,290,161,53,43,1.0,1.777,42.198,-90.0,0.0,1.0,0.7912,0
sampleB.mp4,accident,641,106,car,310,240,88,77,2.236,2.84,20.104,-63.43,0.0,1.0,0.7912,0
sampleB.mp4,accident,641,110,person,207,204,24,39,2.828,3.148,23.407,-45.0,0.0,1.0,0.7912,0
sampleB.mp4,accident,642,55,person,405,143,18,50,1.0,0.2,0.0,90.0,0.0,1.0,0.927,0
sampleB.mp4,accident,642,99,car,291,159,52,42,2.236,1.777,0.0,-63.43,0.0,1.414,0.927,0
sampleB.mp4,accident,642,106,car,312,238,85,75,2.828,2.581,7.947,-45.0,0.0,1.0,0.927,0
sampleB.mp4,accident,642,110,person,208,202,23,39,2.236,2.747,47.491,-63.43,0.0,1.0,0.927,0
sampleB.mp4,accident,642,111,person,177,279,39,60,0.0,0.0,0.0,0.0,0.0,0.0,0.927,0
sampleB.mp4,accident,643,55,person,405,144,19,51,1.0,0.4,0.0,90.0,0.0,0.0,0.5995,0
sampleB.mp4,accident,643,99,car,292,158,51,41,1.414,1.66,28.476,-45.0,0.0,1.0,0.5995,0
sampleB.mp4,accident,643,106,car,313,236,82,73,2.236,2.581,21.27,-63.43,0.0,1.0,0.5995,0
sampleB.mp4,accident,643,110,person,210,200,23,39,2.828,2.591,11.127,-45.0,0.0,1.0,0.5995,0
sampleB.mp4,accident,643,111,person,179,276,38,58,3.606,1.803,0.0,-56.31,0.0,0.0,0.5995,0
sampleB.mp4,accident,644,55,person,404,144,19,51,1.0,0.6,0.0,180.0,0.0,1.414,0.9507,0
sampleB.mp4,accident,644,99,car,293,158,51,41,1.0,1.413,43.734,0.0,0.0,1.0,0.9507,0
sampleB.mp4,accident,644,106,car,313,234,80,72,2.0,2.26,29.581,-90.0,0.0,1.0,0.9507,0
sampleB.mp4,accident,644,110,person,212,198,23,39,2.828,2.591,10.158,-45.0,0.0,0.0,0.9507,0
sampleB.mp4,accident,644,111,person,185,274,41,63,6.325,3.31,0.0,-18.43,0.0,4.123,0.9507,0
sampleB.mp4,accident,645,55,person,404,144,18,51,0.0,0.6,0.0,0.0,0.0,1.0,1.0046,0
sampleB.mp4,accident,645,99,car,294,157,52,41,1.414,1.413,20.428,-45.0,0.0,1.0,1.0046,0
sampleB.mp4,accident,645,106,car,314,231,79,72,3.162,2.493,0.0,-71.57,0.0,1.414,1.0046,0
sampleB.mp4,accident,646,55,person,404,145,18,50,1.0,0.8,0.0,90.0,0.0,1.0,0.52,0
sampleB.mp4,accident,646,99,car,294,157,52,42,0.0,1.213,100.0,0.0,0.0,1.414,0.52,2
sampleB.mp4,accident,646,106,car,315,230,79,72,1.414,2.328,45.211,-45.0,0.0,2.0,0.52,0
sampleB.mp4,accident,646,111,person,190,267,38,60,8.602,4.633,0.0,-54.46,0.0,5.099,0.52,0
sampleB.mp4,accident,647,55,person,404,144,18,50,1.0,0.8,0.0,-90.0,0.0,2.0,0.8365,0
sampleB.mp4,accident,647,99,car,295,156,53,42,1.414,1.049,0.0,-45.0,0.0,1.414,0.8365,0
sampleB.mp4,accident,647,106,car,315,227,77,71,3.0,2.363,0.0,-90.0,0.0,2.236,0.8365,0
sampleB.mp4,accident,647,111,person,193,262,36,57,5.831,4.873,0.0,-59.04,0.0,2.828,0.8365,0
sampleB.mp4,accident,648,99,car,296,155,52,42,1.414,1.049,0.0,-45.0,0.0,0.0,0.9486,0
sampleB.mp4,accident,648,106,car,316,225,74,68,2.236,2.363,10.291,-63.43,0.0,1.414,0.9486,0
sampleB.mp4,accident,649,55,person,404,144,19,51,0.0,0.6,0.0,0.0,0.0,1.0,1.0197,0
sampleB.mp4,accident,649,99,car,297,154,51,41,1.414,1.131,0.0,-45.0,0.0,0.0,1.0197,0
sampleB.mp4,accident,649,106,car,317,224,72,67,1.414,2.245,39.257,-45.0,0.0,1.0,1.0197,0
sampleB.mp4,accident,649,110,person,221,191,23,38,11.402,4.425,0.0,-37.87,0.0,8.602,1.0197,0
sampleB.mp4,accident,649,111,person,199,254,35,55,10.0,6.873,0.0,-53.13,0.0,4.243,1.0197,0
sampleB.mp4,accident,650,55,person,404,144,19,52,0.0,0.4,0.0,0.0,0.0,0.0,1.2477,0
sampleB.mp4,accident,650,99,car,298,154,50,40,1.0,1.049,4.628,0.0,0.0,1.0,1.2477,0
sampleB.mp4,accident,650,106,car,318,220,74,70,4.123,2.438,0.0,-75.96,0.0,3.0,1.2477,0
sampleB.mp4,accident,650,110,person,222,190,22,38,1.414,4.142,45.428,-45.0,0.0,10.0,1.2477,0
sampleB.mp4,accident,650,111,person,201,251,34,55,3.606,6.873,22.179,-56.31,0.0,6.403,1.2477,0
sampleB.mp4,accident,651,99,car,299,153,49,39,1.414,1.331,0.0,-45.0,0.0,1.0,1.0287,0
sampleB.mp4,accident,651,106,car,319,218,72,69,2.236,2.602,5.352,-63.43,0.0,2.0,1.0287,0
sampleB.mp4,accident,651,110,person,224,188,22,37,2.828,4.26,0.0,-45.0,0.0,1.414,1.0287,0
sampleB.mp4,accident,652,99,car,300,152,48,39,1.414,1.331,0.0,-45.0,0.0,0.0,1.1182,0
